Date,Product ID,Product Name,Quantity,Unit Price ($),Total Price ($)
"29/10/2025, 6:00:00 am",P1061,E/D. Chloramphenicol,2,0,0
"30/10/2025, 6:00:00 am",P1003,Tab. Antacid,150,0,0
"30/10/2025, 6:00:00 am",P1004,Tab. B/C,10,0,0
"30/10/2025, 6:00:00 am",P1065,Tab. Barbit,50,0,0
"30/10/2025, 6:00:00 am",P1006,Tab. Calcium 300mg,150,0,0
"30/10/2025, 6:00:00 am",P1064,Tab. Calcium 500mg,25,0,0
"30/10/2025, 6:00:00 am",P1015,Tab. Domperidon,10,0,0
"30/10/2025, 6:00:00 am",P1007,Tab. F/S,210,0,0
"30/10/2025, 6:00:00 am",P1002,Tab. Histacin,340,0,0
"30/10/2025, 6:00:00 am",P1005,Tab. Metro 400mg,90,0,0
"30/10/2025, 6:00:00 am",P1001,Tab. Paracetamol,314,0,0
"30/10/2025, 6:00:00 am",P1012,Tab. Tiemonium Methylsulphate,10,0,0
"30/10/2025, 6:00:00 am",P1034,Cap. Doxycycline,40,0,0
"30/10/2025, 6:00:00 am",P1032,Cap. Indomet,15,0,0
"30/10/2025, 6:00:00 am",P1043,Syp. Amoxicillin,2,0,0
"30/10/2025, 6:00:00 am",P1041,Syp. Histacin,4,0,0
"30/10/2025, 6:00:00 am",P1040,Syp. Paracetamol,7,0,0
"30/10/2025, 6:00:00 am",P1042,Syp. Salbutamol,6,0,0
"01/11/2025, 6:00:00 AM",P1003,Tab. Antacid,50,0,0
"01/11/2025, 6:00:00 AM",P1004,Tab. B/C,20,0,0
"01/11/2025, 6:00:00 AM",P1006,Tab. Calcium 300mg,70,0,0
"01/11/2025, 6:00:00 AM",P1064,Tab. Calcium 500mg,105,0,0
"01/11/2025, 6:00:00 AM",P1024,Tab. Cetirizine,4,0,0
"01/11/2025, 6:00:00 AM",P1013,Tab. Cotrim,20,0,0
"01/11/2025, 6:00:00 AM",P1015,Tab. Domperidon,10,0,0
"01/11/2025, 6:00:00 AM",P1007,Tab. F/S,50,0,0
"01/11/2025, 6:00:00 AM",P1002,Tab. Histacin,130,0,0
"01/11/2025, 6:00:00 AM",P1005,Tab. Metro 400mg,30,0,0
"01/11/2025, 6:00:00 AM",P1001,Tab. Paracetamol,102,0,0
"01/11/2025, 6:00:00 AM",P1032,Cap. Indomet,10,0,0
"01/11/2025, 6:00:00 AM",P1037,Cap. Omeprazole 20mg,30,0,0
"01/11/2025, 6:00:00 AM",P1033,Cap. Tetracycline,10,0,0
"01/11/2025, 6:00:00 AM",P1040,Syp. Paracetamol,1,0,0
"01/11/2025, 6:00:00 AM",P1042,Syp. Salbutamol,3,0,0
"02/11/2025, 6:00:00 AM",P1003,Tab. Antacid,240,0,0
"02/11/2025, 6:00:00 AM",P1004,Tab. B/C,100,0,0
"02/11/2025, 6:00:00 AM",P1065,Tab. Barbit,10,0,0
"02/11/2025, 6:00:00 AM",P1006,Tab. Calcium 300mg,550,0,0
"02/11/2025, 6:00:00 AM",P1024,Tab. Cetirizine,38,0,0
"02/11/2025, 6:00:00 AM",P1013,Tab. Cotrim,160,0,0
"02/11/2025, 6:00:00 AM",P1015,Tab. Domperidon,30,0,0
"02/11/2025, 6:00:00 AM",P1007,Tab. F/S,430,0,0
"02/11/2025, 6:00:00 AM",P1002,Tab. Histacin,510,0,0
"02/11/2025, 6:00:00 AM",P1017,Tab. Losartan Potassium,30,0,0
"02/11/2025, 6:00:00 AM",P1005,Tab. Metro 400mg,170,0,0
"02/11/2025, 6:00:00 AM",P1001,Tab. Paracetamol,360,0,0
"02/11/2025, 6:00:00 AM",P1012,Tab. Tiemonium Methylsulphate,20,0,0
"02/11/2025, 6:00:00 AM",P1034,Cap. Doxycycline,60,0,0
"02/11/2025, 6:00:00 AM",P1032,Cap. Indomet,25,0,0
"02/11/2025, 6:00:00 AM",P1033,Cap. Tetracycline,20,0,0
"02/11/2025, 6:00:00 AM",P1043,Syp. Amoxicillin,1,0,0
"02/11/2025, 6:00:00 AM",P1044,Syp. Cotrim,2,0,0
"02/11/2025, 6:00:00 AM",P1041,Syp. Histacin,7,0,0
"02/11/2025, 6:00:00 AM",P1040,Syp. Paracetamol,14,0,0
"02/11/2025, 6:00:00 AM",P1042,Syp. Salbutamol,15,0,0
"02/11/2025, 6:00:00 AM",P1061,E/D. Chloramphenicol,3,0,0
"03/11/2025, 6:00:00 AM",P1003,Tab. Antacid,260,0,0
"03/11/2025, 6:00:00 AM",P1004,Tab. B/C,300,0,0
"03/11/2025, 6:00:00 AM",P1006,Tab. Calcium 300mg,120,0,0
"03/11/2025, 6:00:00 AM",P1064,Tab. Calcium 500mg,155,0,0
"03/11/2025, 6:00:00 AM",P1024,Tab. Cetirizine,14,0,0
"03/11/2025, 6:00:00 AM",P1013,Tab. Cotrim,90,0,0
"03/11/2025, 6:00:00 AM",P1007,Tab. F/S,610,0,0
"03/11/2025, 6:00:00 AM",P1002,Tab. Histacin,420,0,0
"03/11/2025, 6:00:00 AM",P1005,Tab. Metro 400mg,130,0,0
"03/11/2025, 6:00:00 AM",P1001,Tab. Paracetamol,370,0,0
"03/11/2025, 6:00:00 AM",P1035,Cap. Amoxicillin 250mg,10,0,0
"03/11/2025, 6:00:00 AM",P1034,Cap. Doxycycline,40,0,0
"03/11/2025, 6:00:00 AM",P1032,Cap. Indomet,5,0,0
"03/11/2025, 6:00:00 AM",P1037,Cap. Omeprazole 20mg,5,0,0
"03/11/2025, 6:00:00 AM",P1041,Syp. Histacin,5,0,0
"03/11/2025, 6:00:00 AM",P1040,Syp. Paracetamol,12,0,0
"03/11/2025, 6:00:00 AM",P1042,Syp. Salbutamol,9,0,0
"03/11/2025, 6:00:00 AM",P1047,Syp. Zinc,1,0,0
"03/11/2025, 6:00:00 AM",P1048,BBL,1,0,0
"03/11/2025, 6:00:00 AM",P1061,E/D. Chloramphenicol,1,0,0
"04/11/2025, 6:00:00 AM",P1016,Tab. Amlodipine,30,0,0
"04/11/2025, 6:00:00 AM",P1003,Tab. Antacid,220,0,0
"04/11/2025, 6:00:00 AM",P1004,Tab. B/C,160,0,0
"04/11/2025, 6:00:00 AM",P1064,Tab. Calcium 500mg,80,0,0
"04/11/2025, 6:00:00 AM",P1024,Tab. Cetirizine,10,0,0
"04/11/2025, 6:00:00 AM",P1013,Tab. Cotrim,270,0,0
"04/11/2025, 6:00:00 AM",P1007,Tab. F/S,390,0,0
"04/11/2025, 6:00:00 AM",P1002,Tab. Histacin,550,0,0
"04/11/2025, 6:00:00 AM",P1005,Tab. Metro 400mg,120,0,0
"04/11/2025, 6:00:00 AM",P1001,Tab. Paracetamol,276,0,0
"04/11/2025, 6:00:00 AM",P1012,Tab. Tiemonium Methylsulphate,20,0,0
"04/11/2025, 6:00:00 AM",P1034,Cap. Doxycycline,20,0,0
"04/11/2025, 6:00:00 AM",P1032,Cap. Indomet,25,0,0
"04/11/2025, 6:00:00 AM",P1037,Cap. Omeprazole 20mg,47,0,0
"04/11/2025, 6:00:00 AM",P1041,Syp. Histacin,11,0,0
"04/11/2025, 6:00:00 AM",P1040,Syp. Paracetamol,9,0,0
"04/11/2025, 6:00:00 AM",P1042,Syp. Salbutamol,3,0,0
"04/11/2025, 6:00:00 AM",P1047,Syp. Zinc,2,0,0
"04/11/2025, 6:00:00 AM",P1061,E/D. Chloramphenicol,2,0,0
"05/11/2025, 6:00:00 AM",P1006,Tab. Calcium 300mg,430,0,0
"05/11/2025, 6:00:00 AM",P1064,Tab. Calcium 500mg,50,0,0
"05/11/2025, 6:00:00 AM",P1025,Tab. Ciprocin,10,0,0
"05/11/2025, 6:00:00 AM",P1013,Tab. Cotrim,140,0,0
"05/11/2025, 6:00:00 AM",P1015,Tab. Domperidon,40,0,0
"05/11/2025, 6:00:00 AM",P1007,Tab. F/S,630,0,0
"05/11/2025, 6:00:00 AM",P1002,Tab. Histacin,620,0,0
"05/11/2025, 6:00:00 AM",P1005,Tab. Metro 400mg,80,0,0
"05/11/2025, 6:00:00 AM",P1001,Tab. Paracetamol,426,0,0
"05/11/2025, 6:00:00 AM",P1012,Tab. Tiemonium Methylsulphate,4,0,0
"05/11/2025, 6:00:00 AM",P1035,Cap. Amoxicillin 250mg,30,0,0
"05/11/2025, 6:00:00 AM",P1034,Cap. Doxycycline,30,0,0
"05/11/2025, 6:00:00 AM",P1032,Cap. Indomet,65,0,0
"05/11/2025, 6:00:00 AM",P1037,Cap. Omeprazole 20mg,43,0,0
"05/11/2025, 6:00:00 AM",P1043,Syp. Amoxicillin,1,0,0
"05/11/2025, 6:00:00 AM",P1044,Syp. Cotrim,2,0,0
"05/11/2025, 6:00:00 AM",P1041,Syp. Histacin,9,0,0
"05/11/2025, 6:00:00 AM",P1068,Syp. Kitotifen,6,0,0
"05/11/2025, 6:00:00 AM",P1040,Syp. Paracetamol,20,0,0
"05/11/2025, 6:00:00 AM",P1042,Syp. Salbutamol,11,0,0
"05/11/2025, 6:00:00 AM",P1048,BBL,9,0,0
"06/11/2025, 6:00:00 AM",P1003,Tab. Antacid,190,0,0
"06/11/2025, 6:00:00 AM",P1004,Tab. B/C,150,0,0
"06/11/2025, 6:00:00 AM",P1006,Tab. Calcium 300mg,300,0,0
"06/11/2025, 6:00:00 AM",P1064,Tab. Calcium 500mg,5,0,0
"06/11/2025, 6:00:00 AM",P1024,Tab. Cetirizine,30,0,0
"06/11/2025, 6:00:00 AM",P1013,Tab. Cotrim,130,0,0
"06/11/2025, 6:00:00 AM",P1007,Tab. F/S,340,0,0
"06/11/2025, 6:00:00 AM",P1002,Tab. Histacin,370,0,0
"06/11/2025, 6:00:00 AM",P1005,Tab. Metro 400mg,50,0,0
"06/11/2025, 6:00:00 AM",P1001,Tab. Paracetamol,168,0,0
"06/11/2025, 6:00:00 AM",P1034,Cap. Doxycycline,20,0,0
"06/11/2025, 6:00:00 AM",P1032,Cap. Indomet,40,0,0
"06/11/2025, 6:00:00 AM",P1037,Cap. Omeprazole 20mg,10,0,0
"06/11/2025, 6:00:00 AM",P1044,Syp. Cotrim,1,0,0
"06/11/2025, 6:00:00 AM",P1041,Syp. Histacin,4,0,0
"06/11/2025, 6:00:00 AM",P1068,Syp. Kitotifen,9,0,0
"06/11/2025, 6:00:00 AM",P1040,Syp. Paracetamol,8,0,0
"06/11/2025, 6:00:00 AM",P1042,Syp. Salbutamol,9,0,0
"06/11/2025, 6:00:00 AM",P1048,BBL,1,0,0
"08/11/2025, 6:00:00 AM",P1004,Tab. B/C,40,0,0
"08/11/2025, 6:00:00 AM",P1006,Tab. Calcium 300mg,120,0,0
"08/11/2025, 6:00:00 AM",P1064,Tab. Calcium 500mg,40,0,0
"08/11/2025, 6:00:00 AM",P1025,Tab. Ciprocin,10,0,0
"08/11/2025, 6:00:00 AM",P1013,Tab. Cotrim,50,0,0
"08/11/2025, 6:00:00 AM",P1015,Tab. Domperidon,20,0,0
"08/11/2025, 6:00:00 AM",P1007,Tab. F/S,260,0,0
"08/11/2025, 6:00:00 AM",P1002,Tab. Histacin,190,0,0
"08/11/2025, 6:00:00 AM",P1005,Tab. Metro 400mg,80,0,0
"08/11/2025, 6:00:00 AM",P1028,Tab. Montelukast,40,0,0
"08/11/2025, 6:00:00 AM",P1001,Tab. Paracetamol,114,0,0
"08/11/2025, 6:00:00 AM",P1035,Cap. Amoxicillin 250mg,10,0,0
"08/11/2025, 6:00:00 AM",P1034,Cap. Doxycycline,30,0,0
"08/11/2025, 6:00:00 AM",P1032,Cap. Indomet,15,0,0
"08/11/2025, 6:00:00 AM",P1037,Cap. Omeprazole 20mg,30,0,0
"08/11/2025, 6:00:00 AM",P1044,Syp. Cotrim,1,0,0
"08/11/2025, 6:00:00 AM",P1041,Syp. Histacin,4,0,0
"08/11/2025, 6:00:00 AM",P1068,Syp. Kitotifen,5,0,0
"08/11/2025, 6:00:00 AM",P1040,Syp. Paracetamol,9,0,0
"08/11/2025, 6:00:00 AM",P1042,Syp. Salbutamol,7,0,0
"08/11/2025, 6:00:00 AM",P1047,Syp. Zinc,3,0,0
"09/11/2025, 6:00:00 AM",P1016,Tab. Amlodipine,30,0,0
"09/11/2025, 6:00:00 AM",P1003,Tab. Antacid,180,0,0
"09/11/2025, 6:00:00 AM",P1004,Tab. B/C,30,0,0
"09/11/2025, 6:00:00 AM",P1006,Tab. Calcium 300mg,530,0,0
"09/11/2025, 6:00:00 AM",P1064,Tab. Calcium 500mg,5,0,0
"09/11/2025, 6:00:00 AM",P1024,Tab. Cetirizine,14,0,0
"09/11/2025, 6:00:00 AM",P1025,Tab. Ciprocin,20,0,0
"09/11/2025, 6:00:00 AM",P1013,Tab. Cotrim,140,0,0
"09/11/2025, 6:00:00 AM",P1015,Tab. Domperidon,40,0,0
"09/11/2025, 6:00:00 AM",P1007,Tab. F/S,560,0,0
"09/11/2025, 6:00:00 AM",P1002,Tab. Histacin,460,0,0
"09/11/2025, 6:00:00 AM",P1005,Tab. Metro 400mg,20,0,0
"09/11/2025, 6:00:00 AM",P1028,Tab. Montelukast,20,0,0
"09/11/2025, 6:00:00 AM",P1001,Tab. Paracetamol,204,0,0
"09/11/2025, 6:00:00 AM",P1012,Tab. Tiemonium Methylsulphate,4,0,0
"09/11/2025, 6:00:00 AM",P1035,Cap. Amoxicillin 250mg,30,0,0
"09/11/2025, 6:00:00 AM",P1034,Cap. Doxycycline,30,0,0
"09/11/2025, 6:00:00 AM",P1032,Cap. Indomet,125,0,0
"09/11/2025, 6:00:00 AM",P1037,Cap. Omeprazole 20mg,6,0,0
"09/11/2025, 6:00:00 AM",P1043,Syp. Amoxicillin,1,0,0
"09/11/2025, 6:00:00 AM",P1041,Syp. Histacin,8,0,0
"09/11/2025, 6:00:00 AM",P1068,Syp. Kitotifen,9,0,0
"09/11/2025, 6:00:00 AM",P1040,Syp. Paracetamol,21,0,0
"09/11/2025, 6:00:00 AM",P1042,Syp. Salbutamol,7,0,0
"09/11/2025, 6:00:00 AM",P1061,E/D. Chloramphenicol,1,0,0
"09/11/2025, 6:00:00 AM",P1073,Tab. Hyocinbutyle,20,0,0
"10/11/2025, 6:00:00 AM",P1003,Tab. Antacid,210,0,0
"10/11/2025, 6:00:00 AM",P1019,Tab. Aspirin,30,0,0
"10/11/2025, 6:00:00 AM",P1004,Tab. B/C,70,0,0
"10/11/2025, 6:00:00 AM",P1006,Tab. Calcium 300mg,410,0,0
"10/11/2025, 6:00:00 AM",P1064,Tab. Calcium 500mg,30,0,0
"10/11/2025, 6:00:00 AM",P1024,Tab. Cetirizine,22,0,0
"10/11/2025, 6:00:00 AM",P1013,Tab. Cotrim,220,0,0
"10/11/2025, 6:00:00 AM",P1007,Tab. F/S,430,0,0
"10/11/2025, 6:00:00 AM",P1002,Tab. Histacin,380,0,0
"10/11/2025, 6:00:00 AM",P1005,Tab. Metro 400mg,50,0,0
"10/11/2025, 6:00:00 AM",P1028,Tab. Montelukast,10,0,0
"10/11/2025, 6:00:00 AM",P1001,Tab. Paracetamol,194,0,0
"10/11/2025, 6:00:00 AM",P1012,Tab. Tiemonium Methylsulphate,30,0,0
"10/11/2025, 6:00:00 AM",P1035,Cap. Amoxicillin 250mg,10,0,0
"10/11/2025, 6:00:00 AM",P1034,Cap. Doxycycline,50,0,0
"10/11/2025, 6:00:00 AM",P1032,Cap. Indomet,50,0,0
"10/11/2025, 6:00:00 AM",P1037,Cap. Omeprazole 20mg,15,0,0
"10/11/2025, 6:00:00 AM",P1033,Cap. Tetracycline,20,0,0
"10/11/2025, 6:00:00 AM",P1043,Syp. Amoxicillin,1,0,0
"10/11/2025, 6:00:00 AM",P1044,Syp. Cotrim,4,0,0
"10/11/2025, 6:00:00 AM",P1041,Syp. Histacin,6,0,0
"10/11/2025, 6:00:00 AM",P1068,Syp. Kitotifen,11,0,0
"10/11/2025, 6:00:00 AM",P1040,Syp. Paracetamol,10,0,0
"10/11/2025, 6:00:00 AM",P1042,Syp. Salbutamol,6,0,0
"10/11/2025, 6:00:00 AM",P1048,BBL,1,0,0
"10/11/2025, 6:00:00 AM",P1061,E/D. Chloramphenicol,1,0,0
"11/11/2025, 6:00:00 AM",P1072,Tab. Aceclofenac,10,0,0
"11/11/2025, 6:00:00 AM",P1016,Tab. Amlodipine,40,0,0
"11/11/2025, 6:00:00 AM",P1003,Tab. Antacid,200,0,0
"11/11/2025, 6:00:00 AM",P1019,Tab. Aspirin,30,0,0
"11/11/2025, 6:00:00 AM",P1027,Tab. Atenolol,70,0,0
"11/11/2025, 6:00:00 AM",P1004,Tab. B/C,60,0,0
"11/11/2025, 6:00:00 AM",P1006,Tab. Calcium 300mg,230,0,0
"11/11/2025, 6:00:00 AM",P1064,Tab. Calcium 500mg,30,0,0
"11/11/2025, 6:00:00 AM",P1013,Tab. Cotrim,100,0,0
"11/11/2025, 6:00:00 AM",P1015,Tab. Domperidon,10,0,0
"11/11/2025, 6:00:00 AM",P1007,Tab. F/S,260,0,0
"11/11/2025, 6:00:00 AM",P1002,Tab. Histacin,340,0,0
"11/11/2025, 6:00:00 AM",P1005,Tab. Metro 400mg,80,0,0
"11/11/2025, 6:00:00 AM",P1028,Tab. Montelukast,10,0,0
"11/11/2025, 6:00:00 AM",P1001,Tab. Paracetamol,280,0,0
"11/11/2025, 6:00:00 AM",P1012,Tab. Tiemonium Methylsulphate,10,0,0
"11/11/2025, 6:00:00 AM",P1070,Cap. Cephradin,12,0,0
"11/11/2025, 6:00:00 AM",P1034,Cap. Doxycycline,40,0,0
"11/11/2025, 6:00:00 AM",P1032,Cap. Indomet,40,0,0
"11/11/2025, 6:00:00 AM",P1037,Cap. Omeprazole 20mg,66,0,0
"11/11/2025, 6:00:00 AM",P1044,Syp. Cotrim,2,0,0
"11/11/2025, 6:00:00 AM",P1041,Syp. Histacin,4,0,0
"11/11/2025, 6:00:00 AM",P1068,Syp. Kitotifen,10,0,0
"11/11/2025, 6:00:00 AM",P1040,Syp. Paracetamol,17,0,0
"11/11/2025, 6:00:00 AM",P1042,Syp. Salbutamol,3,0,0
"12/11/2025, 6:00:00 AM",P1016,Tab. Amlodipine,10,0,0
"12/11/2025, 6:00:00 AM",P1003,Tab. Antacid,280,0,0
"12/11/2025, 6:00:00 AM",P1004,Tab. B/C,50,0,0
"12/11/2025, 6:00:00 AM",P1006,Tab. Calcium 300mg,340,0,0
"12/11/2025, 6:00:00 AM",P1064,Tab. Calcium 500mg,400,0,0
"12/11/2025, 6:00:00 AM",P1024,Tab. Cetirizine,14,0,0
"12/11/2025, 6:00:00 AM",P1025,Tab. Ciprocin,10,0,0
"12/11/2025, 6:00:00 AM",P1013,Tab. Cotrim,130,0,0
"12/11/2025, 6:00:00 AM",P1015,Tab. Domperidon,10,0,0
"12/11/2025, 6:00:00 AM",P1007,Tab. F/S,380,0,0
"12/11/2025, 6:00:00 AM",P1002,Tab. Histacin,380,0,0
"12/11/2025, 6:00:00 AM",P1017,Tab. Losartan Potassium,40,0,0
"12/11/2025, 6:00:00 AM",P1005,Tab. Metro 400mg,70,0,0
"12/11/2025, 6:00:00 AM",P1001,Tab. Paracetamol,236,0,0
"12/11/2025, 6:00:00 AM",P1012,Tab. Tiemonium Methylsulphate,20,0,0
"12/11/2025, 6:00:00 AM",P1070,Cap. Cephradin,12,0,0
"12/11/2025, 6:00:00 AM",P1034,Cap. Doxycycline,40,0,0
"12/11/2025, 6:00:00 AM",P1032,Cap. Indomet,100,0,0
"12/11/2025, 6:00:00 AM",P1037,Cap. Omeprazole 20mg,50,0,0
"12/11/2025, 6:00:00 AM",P1033,Cap. Tetracycline,20,0,0
"12/11/2025, 6:00:00 AM",P1044,Syp. Cotrim,1,0,0
"12/11/2025, 6:00:00 AM",P1041,Syp. Histacin,6,0,0
"12/11/2025, 6:00:00 AM",P1040,Syp. Paracetamol,14,0,0
"12/11/2025, 6:00:00 AM",P1042,Syp. Salbutamol,9,0,0
"12/11/2025, 6:00:00 AM",P1048,BBL,3,0,0
"12/11/2025, 6:00:00 AM",P1061,E/D. Chloramphenicol,1,0,0
"13/11/2025, 6:00:00 am",P1003,Tab. Antacid,680,0,0
"13/11/2025, 6:00:00 am",P1004,Tab. B/C,170,0,0
"13/11/2025, 6:00:00 am",P1065,Tab. Barbit,10,0,0
"13/11/2025, 6:00:00 am",P1006,Tab. Calcium 300mg,434,0,0
"13/11/2025, 6:00:00 am",P1064,Tab. Calcium 500mg,310,0,0
"13/11/2025, 6:00:00 am",P1024,Tab. Cetirizine,6,0,0
"13/11/2025, 6:00:00 am",P1013,Tab. Cotrim,40,0,0
"13/11/2025, 6:00:00 am",P1007,Tab. F/S,350,0,0
"13/11/2025, 6:00:00 am",P1002,Tab. Histacin,330,0,0
"13/11/2025, 6:00:00 am",P1017,Tab. Losartan Potassium,100,0,0
"13/11/2025, 6:00:00 am",P1005,Tab. Metro 400mg,30,0,0
"13/11/2025, 6:00:00 am",P1028,Tab. Montelukast,10,0,0
"13/11/2025, 6:00:00 am",P1021,Tab. Pantoprazole,6,0,0
"13/11/2025, 6:00:00 am",P1001,Tab. Paracetamol,238,0,0
"13/11/2025, 6:00:00 am",P1012,Tab. Tiemonium Methylsulphate,224,0,0
"13/11/2025, 6:00:00 am",P1035,Cap. Amoxicillin 250mg,20,0,0
"13/11/2025, 6:00:00 am",P1034,Cap. Doxycycline,10,0,0
"13/11/2025, 6:00:00 am",P1032,Cap. Indomet,70,0,0
"13/11/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,158,0,0
"13/11/2025, 6:00:00 am",P1043,Syp. Amoxicillin,1,0,0
"13/11/2025, 6:00:00 am",P1044,Syp. Cotrim,1,0,0
"13/11/2025, 6:00:00 am",P1041,Syp. Histacin,6,0,0
"13/11/2025, 6:00:00 am",P1040,Syp. Paracetamol,20,0,0
"13/11/2025, 6:00:00 am",P1042,Syp. Salbutamol,9,0,0
"15/11/2025, 6:00:00 am",P1072,Tab. Aceclofenac,4,0,0
"15/11/2025, 6:00:00 am",P1003,Tab. Antacid,130,0,0
"15/11/2025, 6:00:00 am",P1004,Tab. B/C,10,0,0
"15/11/2025, 6:00:00 am",P1006,Tab. Calcium 300mg,46,0,0
"15/11/2025, 6:00:00 am",P1064,Tab. Calcium 500mg,65,0,0
"15/11/2025, 6:00:00 am",P1013,Tab. Cotrim,30,0,0
"15/11/2025, 6:00:00 am",P1015,Tab. Domperidon,10,0,0
"15/11/2025, 6:00:00 am",P1007,Tab. F/S,190,0,0
"15/11/2025, 6:00:00 am",P1002,Tab. Histacin,220,0,0
"15/11/2025, 6:00:00 am",P1001,Tab. Paracetamol,132,0,0
"15/11/2025, 6:00:00 am",P1012,Tab. Tiemonium Methylsulphate,6,0,0
"15/11/2025, 6:00:00 am",P1034,Cap. Doxycycline,10,0,0
"15/11/2025, 6:00:00 am",P1032,Cap. Indomet,20,0,0
"15/11/2025, 6:00:00 am",P1041,Syp. Histacin,5,0,0
"15/11/2025, 6:00:00 am",P1040,Syp. Paracetamol,5,0,0
"15/11/2025, 6:00:00 am",P1042,Syp. Salbutamol,1,0,0
"15/11/2025, 6:00:00 am",P1048,BBL,1,0,0
"15/11/2025, 6:00:00 am",P1049,Crm. Perosa,1,0,0
"15/11/2025, 6:00:00 am",P1060,CBA,1,0,0
"16/11/2025, 6:00:00 am",P1016,Tab. Amlodipine,30,0,0
"16/11/2025, 6:00:00 am",P1003,Tab. Antacid,190,0,0
"16/11/2025, 6:00:00 am",P1027,Tab. Atenolol,30,0,0
"16/11/2025, 6:00:00 am",P1004,Tab. B/C,10,0,0
"16/11/2025, 6:00:00 am",P1065,Tab. Barbit,10,0,0
"16/11/2025, 6:00:00 am",P1006,Tab. Calcium 300mg,180,0,0
"16/11/2025, 6:00:00 am",P1064,Tab. Calcium 500mg,60,0,0
"16/11/2025, 6:00:00 am",P1024,Tab. Cetirizine,14,0,0
"16/11/2025, 6:00:00 am",P1013,Tab. Cotrim,110,0,0
"16/11/2025, 6:00:00 am",P1007,Tab. F/S,680,0,0
"16/11/2025, 6:00:00 am",P1002,Tab. Histacin,400,0,0
"16/11/2025, 6:00:00 am",P1069,Tab. Levofloxacin,10,0,0
"16/11/2025, 6:00:00 am",P1017,Tab. Losartan Potassium,30,0,0
"16/11/2025, 6:00:00 am",P1005,Tab. Metro 400mg,100,0,0
"16/11/2025, 6:00:00 am",P1028,Tab. Montelukast,20,0,0
"16/11/2025, 6:00:00 am",P1021,Tab. Pantoprazole,8,0,0
"16/11/2025, 6:00:00 am",P1001,Tab. Paracetamol,324,0,0
"16/11/2025, 6:00:00 am",P1012,Tab. Tiemonium Methylsulphate,40,0,0
"16/11/2025, 6:00:00 am",P1034,Cap. Doxycycline,90,0,0
"16/11/2025, 6:00:00 am",P1032,Cap. Indomet,60,0,0
"16/11/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,18,0,0
"16/11/2025, 6:00:00 am",P1033,Cap. Tetracycline,20,0,0
"16/11/2025, 6:00:00 am",P1043,Syp. Amoxicillin,1,0,0
"16/11/2025, 6:00:00 am",P1044,Syp. Cotrim,1,0,0
"16/11/2025, 6:00:00 am",P1041,Syp. Histacin,6,0,0
"16/11/2025, 6:00:00 am",P1040,Syp. Paracetamol,15,0,0
"16/11/2025, 6:00:00 am",P1042,Syp. Salbutamol,9,0,0
"16/11/2025, 6:00:00 am",P1048,BBL,6,0,0
"16/11/2025, 6:00:00 am",P1061,E/D. Chloramphenicol,1,0,0
"17/11/2025, 6:00:00 am",P1072,Tab. Aceclofenac,16,0,0
"17/11/2025, 6:00:00 am",P1016,Tab. Amlodipine,30,0,0
"17/11/2025, 6:00:00 am",P1003,Tab. Antacid,210,0,0
"17/11/2025, 6:00:00 am",P1004,Tab. B/C,230,0,0
"17/11/2025, 6:00:00 am",P1006,Tab. Calcium 300mg,20,0,0
"17/11/2025, 6:00:00 am",P1064,Tab. Calcium 500mg,55,0,0
"17/11/2025, 6:00:00 am",P1024,Tab. Cetirizine,10,0,0
"17/11/2025, 6:00:00 am",P1013,Tab. Cotrim,100,0,0
"17/11/2025, 6:00:00 am",P1029,Tab. Doxophylline,10,0,0
"17/11/2025, 6:00:00 am",P1007,Tab. F/S,490,0,0
"17/11/2025, 6:00:00 am",P1002,Tab. Histacin,500,0,0
"17/11/2025, 6:00:00 am",P1069,Tab. Levofloxacin,7,0,0
"17/11/2025, 6:00:00 am",P1005,Tab. Metro 400mg,100,0,0
"17/11/2025, 6:00:00 am",P1028,Tab. Montelukast,49,0,0
"17/11/2025, 6:00:00 am",P1001,Tab. Paracetamol,326,0,0
"17/11/2025, 6:00:00 am",P1012,Tab. Tiemonium Methylsulphate,14,0,0
"17/11/2025, 6:00:00 am",P1034,Cap. Doxycycline,90,0,0
"17/11/2025, 6:00:00 am",P1032,Cap. Indomet,50,0,0
"17/11/2025, 6:00:00 am",P1037,Cap. Omeprazole 20mg,14,0,0
"17/11/2025, 6:00:00 am",P1043,Syp. Amoxicillin,4,0,0
"17/11/2025, 6:00:00 am",P1044,Syp. Cotrim,2,0,0
"17/11/2025, 6:00:00 am",P1041,Syp. Histacin,8,0,0
"17/11/2025, 6:00:00 am",P1040,Syp. Paracetamol,12,0,0
"17/11/2025, 6:00:00 am",P1042,Syp. Salbutamol,14,0,0
"17/11/2025, 6:00:00 am",P1061,E/D. Chloramphenicol,2,0,0
"18/11/2025, 6:00:00 am",P1072,Tab. Aceclofenac,26,0,0
"18/11/2025, 6:00:00 am",P1003,Tab. Antacid,140,0,0
"18/11/2025, 6:00:00 am",P1027,Tab. Atenolol,10,0,0
"18/11/2025, 6:00:00 am",P1004,Tab. B/C,90,0,0
"18/11/2025, 6:00:00 am",P1065,Tab. Barbit,10,0,0
"18/11/2025, 6:00:00 am",P1064,Tab. Calcium 500mg,85,0,0
